fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
1	100	103	94	1.0	1.0	WD	903	1503	91	64657	0.5311764705882354	0.8803448087804698	0.37531172069825436	0.9084507042253521	0.9772823458282951	0.9762635137147452	0.9864509304922644	7648	3824	3824	67154	994	66160	203	210.20506954193115	4.7903313636779785
1	100	103	95	1.0	1.0	WD	903	1490	91	64670	0.533215234720992	0.8816015178173249	0.37735060593397407	0.9084507042253521	0.9774788391777509	0.976457098609167	0.9864549144930039	7648	3824	3824	67154	994	66160	203	210.40880489349365	4.9102783203125
1	100	103	96	1.0	1.0	WD	903	1477	91	64683	0.5352697095435685	0.8822407505175047	0.37941176470588234	0.9084507042253521	0.9776753325272067	0.9766506835035887	0.9864563894856442	7648	3824	3824	67154	994	66160	203	214.21855521202087	4.926205635070801
1	100	103	97	1.0	1.0	WD	903	1459	91	64701	0.5381406436233611	0.8811370088089289	0.38230313293818796	0.9084507042253521	0.977947400241838	0.9769187241266343	0.9864556900045983	7648	3824	3824	67154	994	66160	203	214.7880516052246	5.0082848072052
1	100	103	98	1.0	1.0	WD	903	1446	91	64714	0.5402333233622495	0.8820992691618709	0.384418901660281	0.9084507042253521	0.9781438935912938	0.9771123090210561	0.9864580773638201	7648	3824	3824	67154	994	66160	203	213.3433222770691	4.837244987487793
1	100	103	99	1.0	1.0	WD	903	1425	91	64735	0.5436484045755569	0.8814569535712313	0.38788659793814434	0.9084507042253521	0.9784613059250302	0.9774250230812759	0.9864573474705549	7648	3824	3824	67154	994	66160	203	213.30943632125854	4.843905925750732
1	100	103	100	1.0	1.0	WD	903	1411	91	64749	0.5459492140266021	0.8800981567287062	0.3902333621434745	0.9084507042253521	0.9786729141475211	0.9776334991214224	0.9864560245390116	7648	3824	3824	67154	994	66160	203	218.03463339805603	5.214890241622925
1	100	103	101	1.0	1.0	WD	903	1402	91	64758	0.5474386177629584	0.882179753123296	0.39175704989154014	0.9084507042253521	0.9788089480048368	0.9777675194329452	0.9864617268301465	7648	3824	3824	67154	994	66160	203	211.69472861289978	5.007220268249512
1	100	103	102	1.0	1.0	WD	903	1389	91	64771	0.5496043822276324	0.8826389821880192	0.39397905759162305	0.9084507042253521	0.9790054413542926	0.9779611043273669	0.9864631866166771	7648	3824	3824	67154	994	66160	203	213.46086835861206	4.94129204750061
1	100	103	103	1.0	1.0	WD	903	1375	91	64785	0.5519559902200489	0.8816055991190899	0.39640035118525024	0.9084507042253521	0.9792170495767836	0.9781695803675134	0.9864603278680548	7648	3824	3824	67154	994	66160	203	212.38134288787842	4.938786745071411
1	100	103	104	1.0	1.0	WD	903	1354	91	64806	0.5555213780375269	0.882444507490344	0.4000886132033673	0.9084507042253521	0.97953446191052	0.9784822944277333	0.9864626848150572	7648	3824	3824	67154	994	66160	203	213.9865312576294	5.22796893119812
1	100	103	105	1.0	1.0	WD	903	1346	91	64814	0.5568917668825161	0.8814949619004535	0.40151178301467316	0.9084507042253521	0.9796553808948005	0.9786014235935313	0.9864611033796491	7648	3824	3824	67154	994	66160	203	216.79368352890015	5.394287824630737
