fold	up_size	down_size	degree	C1	C2	kernel	TP	FP	FN	TN	F1-score	AUPR	Precision	Recall	Specificity	Accuracy	AUROC	n_train	n_train_pos	n_train_neg	n_test	n_test_pos	n_test_neg	sample_size	train_time	pred_time
3	100	103	19	1.0	1.0	WD	920	5189	53	67282	0.25981361197401864	0.7839026376950579	0.1505974791291537	0.9455292908530318	0.9283989457852106	0.9286258918359567	0.9827226208908627	7690	3845	3845	73444	973	72471	203	23.117034196853638	0.6640896797180176
4	100	103	19	1.0	1.0	WD	872	4921	52	65890	0.25963972011314573	0.8128987741778214	0.1505264974969791	0.9437229437229437	0.9305051475053311	0.9306754025231756	0.9864364415952445	7788	3894	3894	71735	924	70811	203	23.67402410507202	0.586989164352417
5	100	103	19	1.0	1.0	WD	905	4859	49	65767	0.26942542423340277	0.7886852160312879	0.1570090215128383	0.9486373165618449	0.9312009741454988	0.9314333612740989	0.9880400350243088	7728	3864	3864	71580	954	70626	203	24.363149404525757	0.5817842483520508
1	100	103	20	1.0	1.0	WD	927	4551	67	61609	0.2864647713226205	0.8111739654395729	0.1692223439211391	0.9325955734406438	0.9312122128174123	0.931232689043095	0.984942499616806	7648	3824	3824	67154	994	66160	203	23.210055112838745	0.5443193912506104
2	100	103	20	1.0	1.0	WD	929	4470	44	62963	0.2915881983678594	0.8364734127723386	0.17206890164845343	0.9547790339157246	0.9337119807809233	0.9340116364061632	0.986939767658535	7690	3845	3845	68406	973	67433	203	23.253156661987305	0.5934402942657471
3	100	103	20	1.0	1.0	WD	920	5079	53	67392	0.26391279403327594	0.7968014528644141	0.15335889314885814	0.9455292908530318	0.9299167943039285	0.9301236316104787	0.9829028680614962	7690	3845	3845	73444	973	72471	203	22.792473793029785	0.5890352725982666
4	100	103	20	1.0	1.0	WD	871	4820	53	65991	0.26334089191232046	0.8215831507043443	0.15304867334387628	0.9426406926406926	0.9319314795723829	0.9320694221788527	0.9866131665287163	7788	3894	3894	71735	924	70811	203	23.841735124588013	0.6216824054718018
5	100	103	20	1.0	1.0	WD	904	4783	50	65843	0.2722481553982834	0.8001631600984087	0.1589590293652189	0.9475890985324947	0.9322770651035029	0.9324811399832356	0.9882353829939278	7728	3864	3864	71580	954	70626	203	22.684600353240967	0.5540921688079834
1	100	103	21	1.0	1.0	WD	927	4462	67	61698	0.29045903180322735	0.8184246942229844	0.1720170718129523	0.9325955734406438	0.9325574365175332	0.9325580010125979	0.985067904403446	7648	3824	3824	67154	994	66160	203	31.67253589630127	0.5979297161102295
2	100	103	21	1.0	1.0	WD	929	4379	44	63054	0.2958127686674097	0.8437391876751061	0.17501883948756594	0.9547790339157246	0.9350614684205063	0.9353419290705494	0.9870455709766288	7690	3845	3845	68406	973	67433	203	25.345451593399048	0.5495216846466064
3	100	103	21	1.0	1.0	WD	920	5004	53	67467	0.26678265912715676	0.8096285608474061	0.15530047265361244	0.9455292908530318	0.9309516910212361	0.9311448178203802	0.9830685224438855	7690	3845	3845	73444	973	72471	203	25.34946036338806	0.6914751529693604
4	100	103	21	1.0	1.0	WD	870	4720	54	66091	0.2671169788148603	0.8299882016308008	0.1556350626118068	0.9415584415584416	0.9333436895397608	0.9334495016379731	0.9867726209290373	7788	3894	3894	71735	924	70811	203	27.327483892440796	0.6867048740386963
